SubjID,TestSite,ExclReason,Included VSL2,Included LDT,Date,Sex,Age,Ethnicity,Race,handedness_score,read_for_pleasure,born_in_us,first_language,language_disability,spl_cor,spl_inc,spl_perc,vcb_cor,vcb_inc,vcb_perc,art_cor,art_inc,art_diff,TOWRE_rank,TOWRE_descriptor,hits,misses,correctRejections,falseAlarms,totalTrials,hit_rate,fa_rate,hit_rate_z,fa_rate_z,d_prime_raw,d_prime_zscore,sensitivity,z_vcb,z_spl,z_art,Dim.1,Dim.2,Orthographic_Sensitivity,Semantic_Sensitivity,List,accuracy,average_response_time,cond_trig,correct,counter,cresp,datetime,experiment_file,logfile,response,response_time,trial_type,family_size,complexity,target,total_correct,total_response_time,total_responses,word_trig,targ_type,base,affix,Source,FS,BF,LogBF,Family_Size,Base_Frequency,BaseLength,WholeFormLength,Sublist,Complexity,LogBF_std,FS_std,BF_std,Dim.2_std
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,76.5306122449,807.734693878,203,1,98,z,01/12/18 15:31:07,BA,subject-121.csv,z,808,NW,S,SIMP,branchel,75,79158,98,16,NW_S_SIMP,branch,er,Graves,3,1692,7.43,Small Family,High BF,6,8,1,Simple,0.675940865201922,-0.6287798825413812,0.041587591187951266,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,77.2277227723,805.603960396,203,1,101,z,01/12/18 15:31:07,BA,subject-121.csv,z,671,NW,S,SIMP,elmilt,78,81366,101,10,NW_S_SIMP,elm,ist,Crepaldi,2,175,5.16,Small Family,High BF,3,6,1,Simple,-0.8019594029906075,-0.7082702760123252,-0.5781052700126349,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,77.6699029126,803.834951456,203,1,103,z,01/12/18 15:31:07,BA,subject-121.csv,z,775,NW,S,SIMP,aridilm,80,82795,103,9,NW_S_SIMP,arid,ish,Crepaldi,3,100,4.61,Small Family,High BF,4,7,1,Simple,-1.160040965768533,-0.6287798825413812,-0.6087426889909103,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,78.0952380952,803.580952381,203,1,105,z,01/12/18 15:31:07,BA,subject-121.csv,z,867,NW,S,SIMP,treasonime,82,84376,105,14,NW_S_SIMP,treason,ize,Crepaldi,4,138,4.93,Small Family,High BF,7,10,1,Simple,-0.9517026019704677,-0.5492894890704371,-0.5932197300419174,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,78.5185185185,814.762962963,203,1,135,z,01/12/18 15:31:07,BA,subject-121.csv,z,974,NW,S,SIMP,weldig,106,109993,135,21,NW_S_SIMP,weld,ic,RastleFiller,3,129,4.86,Small Family,High BF,4,6,1,Simple,-0.9972766190512942,-0.6287798825413812,-0.5968962203193106,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,76.0273972603,819.212328767,203,1,146,z,01/12/18 15:31:07,BA,subject-121.csv,z,796,NW,S,SIMP,beerel,111,119605,146,5,NW_S_SIMP,beer,er,Crepaldi,2,853,6.75,Small Family,High BF,4,6,1,Simple,0.2332218421310322,-0.7082702760123252,-0.3011430024490242,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,75.7961783439,820.923566879,204,1,157,z,01/12/18 15:31:07,BA,subject-121.csv,z,783,NW,L,SIMP,fellowoes,119,128885,157,17,NW_L_SIMP,fellow,ous,Crepaldi,11,1324,7.19,Large Family,High BF,6,9,1,Simple,0.5196870923533731,0.007143265226171272,-0.10874001126545393,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,76.25,817.04375,203,1,160,z,01/12/18 15:31:07,BA,subject-121.csv,z,691,NW,S,SIMP,altarig,122,130727,160,7,NW_S_SIMP,altar,ic,Crepaldi,2,403,6,Small Family,High BF,5,7,1,Simple,-0.25507119802068473,-0.7082702760123252,-0.4849675163186773,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,76.6871165644,814.190184049,203,1,163,z,01/12/18 15:31:07,BA,subject-121.csv,z,689,NW,S,SIMP,figel,125,132713,163,4,NW_S_SIMP,fig,er,Crepaldi,3,196,5.28,Small Family,High BF,3,5,1,Simple,-0.7238325165663327,-0.6287798825413812,-0.5695267926987178,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,75.8241758242,804.043956044,203,1,182,z,01/12/18 15:31:07,BA,subject-121.csv,z,788,NW,S,SIMP,fanfil,138,146336,182,6,NW_S_SIMP,fan,ful,Crepaldi,4,473,6.16,Small Family,High BF,3,6,1,Simple,-0.1509020161216517,-0.5492894890704371,-0.45637259193895346,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,75.8064516129,803.591397849,204,1,186,z,01/12/18 15:31:07,BA,subject-121.csv,z,639,NW,L,SIMP,sheetel,141,149468,186,5,NW_L_SIMP,sheet,er,Crepaldi,14,1009,6.92,Large Family,High BF,5,7,1,Simple,0.3439015978987547,0.24561444563900342,-0.2374171709742111,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,75.7731958763,802.943298969,204,1,194,z,01/12/18 15:31:07,BA,subject-121.csv,z,858,NW,L,SIMP,breakidy,147,155771,194,23,NW_L_SIMP,break,ity,RastleFiller,43,6366,8.76,Large Family,High BF,5,8,1,Simple,1.5418471897376334,2.5508358562963807,1.9509115419140817,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,76.2626262626,800.277777778,204,1,198,z,01/12/18 15:31:07,BA,subject-121.csv,z,681,NW,L,SIMP,freenels,151,158455,198,15,NW_L_SIMP,free,ness,Crepaldi,88,7277,8.89,Large Family,High BF,4,8,1,Simple,1.6264846500305983,6.127903562488863,2.3230540577702015,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,76.7326732673,799.455445545,204,1,202,z,01/12/18 15:31:07,BA,subject-121.csv,z,820,NW,L,SIMP,mouthime,155,161490,202,11,NW_L_SIMP,mouth,ize,Crepaldi,18,2866,7.96,Large Family,High BF,5,8,1,Simple,1.0210012802424688,0.5635760195227796,0.5211653229278908,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,76.3033175355,798.672985782,203,1,211,z,01/12/18 15:31:07,BA,subject-121.csv,z,779,NW,S,SIMP,meltange,161,168520,211,1,NW_S_SIMP,melt,ance,Crepaldi,5,429,6.06,Small Family,High BF,4,8,1,Simple,-0.21600775480854761,-0.469799095599493,-0.47434654440620844,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,75.8139534884,800.869767442,204,1,215,z,01/12/18 15:31:07,BA,subject-121.csv,z,850,NW,L,SIMP,flitenge,163,172187,215,3,NW_L_SIMP,flit,ence,Crepaldi,11,599,6.4,Large Family,High BF,4,8,1,Simple,0.0053517567268978735,0.007143265226171272,-0.4049017280554506,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,76.9230769231,797.521367521,204,1,234,z,01/12/18 15:31:07,BA,subject-121.csv,z,813,NW,L,SIMP,flipody,180,186620,234,16,NW_L_SIMP,flip,ory,Crepaldi,10,184,5.21,Large Family,High BF,4,7,1,Simple,-0.7694065336471599,-0.07234712824477278,-0.5744287797352418,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,77.2151898734,794.907172996,204,1,237,z,01/12/18 15:31:07,BA,subject-121.csv,z,634,NW,L,SIMP,kingilm,183,188393,237,19,NW_L_SIMP,king,ish,Rastle,11,2275,7.73,Large Family,High BF,4,7,1,Simple,0.8712580812626093,0.007143265226171272,0.2797424613790796,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,77.3279352227,792.975708502,203,1,247,z,01/12/18 15:31:07,BA,subject-121.csv,z,687,NW,S,SIMP,curtidy,191,195865,247,11,NW_S_SIMP,curt,ity,Crepaldi,3,88,4.48,Small Family,High BF,4,7,1,Simple,-1.2446784260614974,-0.6287798825413812,-0.6136446760274344,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,77.4193548387,792.883064516,203,1,248,z,01/12/18 15:31:07,BA,subject-121.csv,z,770,NW,S,SIMP,ejectenge,192,196635,248,20,NW_S_SIMP,eject,ence,RastleFiller,5,66,4.19,Small Family,High BF,5,9,1,Simple,-1.4334850682534945,-0.469799095599493,-0.622631652261062,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,77.6,792.08,203,1,250,z,01/12/18 15:31:07,BA,subject-121.csv,z,666,NW,S,SIMP,lidady,194,198020,250,3,NW_S_SIMP,lid,ary,Crepaldi,3,523,6.26,Small Family,High BF,3,6,1,Simple,-0.08579627743475632,-0.6287798825413812,-0.43594764595343644,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,77.380952381,792.785714286,203,1,252,z,01/12/18 15:31:07,BA,subject-121.csv,z,768,NW,S,SIMP,fiendilm,195,199782,252,24,NW_S_SIMP,fiend,ism,XuTaft,4,53,3.97,Small Family,High BF,5,8,1,Simple,-1.576717693364665,-0.5492894890704371,-0.6279421382172964,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,77.6061776062,792.073359073,204,1,259,z,01/12/18 15:31:07,BA,subject-121.csv,z,794,NW,L,SIMP,coldidy,201,205147,259,10,NW_L_SIMP,cold,ity,Crepaldi,14,3585,8.18,Large Family,High BF,4,7,1,Simple,1.164233905353639,0.24561444563900342,0.8148760461996253,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,77.8195488722,790.969924812,203,1,266,z,01/12/18 15:31:07,BA,subject-121.csv,z,732,NW,S,SIMP,princemant,207,210398,266,17,NW_S_SIMP,prince,ment,Graves,4,910,6.81,Small Family,High BF,6,10,1,Simple,0.2722852853431693,-0.5492894890704371,-0.27785856402553477,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,77.8597785978,789.664206642,203,1,271,z,01/12/18 15:31:07,BA,subject-121.csv,z,912,NW,S,SIMP,debtith,211,213999,271,22,NW_S_SIMP,debt,ish,RastleFiller,4,656,6.49,Small Family,High BF,4,7,1,Simple,0.06394692154510381,-0.5492894890704371,-0.38161728963196123,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,77.9411764706,789.680147059,204,1,272,z,01/12/18 15:31:07,BA,subject-121.csv,z,794,NW,L,SIMP,tripady,212,214793,272,2,NW_L_SIMP,trip,ary,Crepaldi,9,1382,7.23,Large Family,High BF,4,7,1,Simple,0.5457293878281313,-0.15183752171571682,-0.0850470739222542,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,77.8571428571,790.257142857,204,1,280,z,01/12/18 15:31:07,BA,subject-121.csv,z,723,NW,L,SIMP,angelith,218,221272,280,7,NW_L_SIMP,angel,ish,Crepaldi,17,652,6.48,Large Family,High BF,5,8,1,Simple,0.05743634767641439,0.4840856260518356,-0.38325128531080255,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,77.7027027027,790.39527027,203,1,296,z,01/12/18 15:31:07,BA,subject-121.csv,z,823,NW,S,SIMP,yankody,230,233957,296,23,NW_S_SIMP,yank,ory,RastleFiller,2,51,3.93,Small Family,High BF,4,7,1,Simple,-1.6027599888394233,-0.7082702760123252,-0.6287591360567171,0.8322928007553825
S121,Hampshire,MissingDemo,1,1,2018-01-12,Male,21,NA,NA,NA,NA,NA,NA,NA,68,12,85,40,10,80,40,26,14,NA,NA,14,17,14,17,31,0.451612903225806,0.548387096774194,-0.876689776575092,0.876689776575091,-0.0967741935483871,-1.75337955315018,Insensitive,-0.17972913992801892,0.5526235981442584,-0.6399333407607103,-0.23433258958282288,0.7807042809766295,High Orthographic,Low Semantic,BA,77.8523489933,790.181208054,204,1,298,z,01/12/18 15:31:07,BA,subject-121.csv,z,786,NW,L,SIMP,bindig,232,235474,298,22,NW_L_SIMP,bind,ic,RastleFiller,14,451,6.11,Large Family,High BF,4,6,1,Simple,-0.18345488546509936,0.24561444563900342,-0.46535956817258095,0.8322928007553825
S122,Hampshire,NA,1,1,2018-01-26,Female,18,Hispanic or Latino,White,10,Not at all only for school,Yes,english,No,61,19,76.25,31,19,62,36,30,6,NA,NA,22,9,22,9,31,0.709677419354839,0.290322580645161,0.842535523952993,-0.842535523952993,0.41935483870967694,1.68507104790599,Sensitive,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,High Orthographic,Low Semantic,AB,77.7777777778,744,205,1,18,z,01/26/18 13:27:15,AB,subject-122.csv,z,938,NW,S,SIMP,thrillange,14,13392,18,22,NW_S_SIMP,thrill,ance,XuTaft,4,307,5.73,Small Family,High BF,6,10,2,Simple,-0.4308566924753025,-0.5492894890704371,-0.52418341261087,0.6378966551956653
S122,Hampshire,NA,1,1,2018-01-26,Female,18,Hispanic or Latino,White,10,Not at all only for school,Yes,english,No,61,19,76.25,31,19,62,36,30,6,NA,NA,22,9,22,9,31,0.709677419354839,0.290322580645161,0.842535523952993,-0.842535523952993,0.41935483870967694,1.68507104790599,Sensitive,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,High Orthographic,Low Semantic,AB,76.1904761905,744.238095238,206,1,21,z,01/26/18 13:27:15,AB,subject-122.csv,z,796,NW,L,SIMP,pickenge,16,15629,21,5,NW_L_SIMP,pick,ence,Crepaldi,20,3385,8.13,Large Family,High BF,4,8,2,Simple,1.1316810360101919,0.7225568064646677,0.7331762622575573,0.6378966551956653
S122,Hampshire,NA,1,1,2018-01-26,Female,18,Hispanic or Latino,White,10,Not at all only for school,Yes,english,No,61,19,76.25,31,19,62,36,30,6,NA,NA,22,9,22,9,31,0.709677419354839,0.290322580645161,0.842535523952993,-0.842535523952993,0.41935483870967694,1.68507104790599,Sensitive,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,High Orthographic,Low Semantic,AB,68.5714285714,754.314285714,205,1,35,z,01/26/18 13:27:15,AB,subject-122.csv,z,907,NW,S,SIMP,winkidy,24,26401,35,21,NW_S_SIMP,wink,ity,RastleFiller,4,216,5.38,Small Family,High BF,4,7,2,Simple,-0.6587267778794375,-0.5492894890704371,-0.5613568143045109,0.6378966551956653
S122,Hampshire,NA,1,1,2018-01-26,Female,18,Hispanic or Latino,White,10,Not at all only for school,Yes,english,No,61,19,76.25,31,19,62,36,30,6,NA,NA,22,9,22,9,31,0.709677419354839,0.290322580645161,0.842535523952993,-0.842535523952993,0.41935483870967694,1.68507104790599,Sensitive,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,High Orthographic,Low Semantic,AB,70.2702702703,753.351351351,206,1,37,z,01/26/18 13:27:15,AB,subject-122.csv,z,799,NW,L,SIMP,towerla,26,27874,37,15,NW_L_SIMP,tower,ly,Crepaldi,9,1180,7.07,Large Family,High BF,5,7,2,Simple,0.4415602059290983,-0.15183752171571682,-0.16756385570374294,0.6378966551956653
S122,Hampshire,NA,1,1,2018-01-26,Female,18,Hispanic or Latino,White,10,Not at all only for school,Yes,english,No,61,19,76.25,31,19,62,36,30,6,NA,NA,22,9,22,9,31,0.709677419354839,0.290322580645161,0.842535523952993,-0.842535523952993,0.41935483870967694,1.68507104790599,Sensitive,-1.7510753347272674,-0.5572870884239571,-1.406725713830813,-2.236315171459941,0.6079071056253765,High Orthographic,Low Semantic,AB,73.1707317073,738.317073171,205,1,41,z,01/26/18 13:27:15,AB,subject-122.csv,z,617,NW,S,SIMP,aidig,30,30271,41,4,NW_S_SIMP,aid,ic,Crepaldi,4,1159,7.06,Small Family,High BF,3,5,2,Simple,0.43504963206040825,-0.5492894890704371,-0.17614233301766008,0.6378966551956653
